wav_path|text|emb_id|style_target
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/ritmo_lento/wav16/ritmo_lento0080.wav|dormir pouco me faz ficar com olheiras no dia seguinte  .|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/riqueza_fonetica/wav16/riqueza_fonetica0119.wav|não se pode negar a influência da música internacional  .|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/3.1/textofala/wav16/textofala0010.wav|sistemas baseados em concatenação de palavras e sentenças pré-gravadas  .|adriana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Edgard/2.0/interrogativas/wav16/interrogativas0403.wav|toda a vida profissional de um sujeito deve ser feita no mesmo lugar   ?|edgard|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Carlos/8.2/datas/wav16/datas0046.wav|setembro  , 2019  .|carlos|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Claudia/2.0/genericas/wav16/genericas0133.wav|o índice de coronéis absteve maiores negócios  .|claudia|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Carlos/8.2/nomes/wav16/nomes0458.wav|ingrid mitiko murakami  .|carlos|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Edgard/2.0/genericas/wav16/genericas0219.wav|pois eu  , os russos e o cafetão seguiremos  .|edgard|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Juliana/2.0/nomes/wav16/nomes0942.wav|lincoln feitoza nagano  .|juliana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas1488.wav|dança  ?|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Edgard/2.0/interrogativas_sn/wav16/interrogativas_sn0336.wav|e se o aécio neves ganhar  ?|edgard|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Carlos/8.2/riqueza_fonetica/wav16/riqueza_fonetica1750.wav|e foi ver os carros  , com mil toneladas de petróleo  .|carlos|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Edgard/2.0/riqueza_fonetica/wav16/riqueza_fonetica0491.wav|ainda assim teremos o programa nuclear iraniano  .|edgard|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/nomes_isolados/wav16/nomes_isolados0174.wav|adriano  ?|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Juliana/2.0/ordinais/wav16/ordinais0024.wav|décima-quarta  .|juliana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/coelba/wav16/coelba0009.wav|fluxo de tratamento de registros de reclamação  .|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/genericas/wav16/genericas1256.wav|verão  ?|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/3.1/riqueza_fonetica/wav16/riqueza_fonetica1733.wav|era um enviado entre os dois amantes  .|adriana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas1441.wav|de piracicaba  , maurício veio para impedir a reforma agrária  .|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Carlos/8.2/nomes/wav16/nomes0201.wav|valéria de miranda machado  .|carlos|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/habibs/wav16/habibs0067.wav|azeitonas pretas e orégano  .|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/3.1/riqueza_fonetica/wav16/riqueza_fonetica2231.wav|para o secretário  , próximo à presidente  , ela sabe disso  .|adriana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/freqpalavras/wav16/freqpalavras0108.wav|e a base da cidade pediu no domingo  , neste ano  , outros 3 milhões  .|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Carlos/8.2/aec/wav16/aec0122.wav|2080  ?|carlos|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/3.1/nomes/wav16/nomes_int0231.wav|valdecir  ?|adriana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Rosana/9.1/rf_selecionadas/wav16/rf_selecionadas1752.wav|a madeira a gente levou até aquele caminho  .|rosana|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Edgard/2.0/interrogativas_mix/wav16/interrogativas_mix0229.wav|e a expressão bossa nova   ?|edgard|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Edgard/2.0/textofala/wav16/textofala0068.wav|as gravações são feitas em estúdio  , com a locutora rosana lee  , da rádio cbn campinas  .|edgard|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Claudia/2.0/interrogativas/wav16/interrogativas0296.wav|com vista para o centro de manhattan   ?|claudia|neutro
/l/disk1/awstebas/data/TTS/vozes_sync/Claudia/2.0/riqueza_fonetica/wav16/riqueza_fonetica1908.wav|um bloco de ferro contra a polícia militar  , nos mandaram jogar  .|claudia|neutro
