wav_path|text|emb_id|style_target
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0061.wav|os leitores podem colaborar com esta rodada do jogo .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0060.wav|e a notã­cia boa ã© que o raio x mostra que estã¡ tudo bem com seus pulmãµes .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0059.wav|ã‰ impossã­vel nã£o gostar da histã³ria de amor de lino e ateneia .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0113.wav|se for ao reino da sibã©ria , busca ajuda da igreja americana .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0182.wav|jãºnior , que investiga a guerra civil carioca .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0148.wav|a carta de pero vaz de caminha ã© o principal registro histã³rico do descobrimento .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0092.wav|se vocãª quiser eu peã§o pra ele te ajudar a conseguir aquele emprego .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0201.wav|o talibã£ lanã§ou uma ofensiva ontem .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0011.wav|esta ã© a histã³ria de uma linda princesa que se perde na floresta e acaba sendo resgatada pelo prã­ncipe .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0204.wav|irmã£ responde <pa/> ao repã³rter da emissora .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0086.wav|ã‰ isso mesmo que vinha dizendo o grupo islã¢mico hamas .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0089.wav|do cã¢mbio seguinte atã© abril .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0024.wav|serviram alguns salgadinhos e chã¡ de hortelã£ .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0115.wav|faremos um passeio pela chapada dos guimarã£es , e depois um piquenique para descansar .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0074.wav|o caso foi registrado no julgamento .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0035.wav|temos tudo que vocãª precisa para deixar sua casa mais linda , e vocãª mais feliz .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0166.wav|siga o twã­tter pelo feicebook .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0205.wav|tentou criar um reino unido e sustentã¡vel .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0132.wav|venha para nossa loja e aproveite as promoã§ãµes do dia dos pais .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0064.wav|por cada dia de estadia vai ganhar um bã´nus de 50 reais para gastar como quiser .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0155.wav|antã´nio torna o game tranquilo .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0128.wav|a cirurgia nã£o dã³i e a recuperaã§ã£o ã© muito rã¡pida .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0084.wav|em belo horizonte , o prãªmio acumulou .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0121.wav|olha que legal ! a farinha de trigo renata estã¡ enriquecida com ferro e ã¡cido fã³lico .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0133.wav|joã£o cã¢ndido chegou logo a seguir , em segundo lugar .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0030.wav|o preã§o nã£o ã© tã£o importante quanto o valor que tem .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0042.wav|maria helena estã¡ tã£o feliz agora que sabe que estã¡ grã¡vida .|3|t_animado
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0044.wav|ã‰ como disputar uma prova para retirar as pessoas .|3|t_animado
