wav_path|text|emb_id
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0061.wav|os leitores podem colaborar com esta rodada do jogo .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0060.wav|e a notãƒâ­cia boa ãƒâ© que o raio x mostra que estãƒâ¡ tudo bem com seus pulmãƒâµes .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0059.wav|ãƒâ‰ impossãƒâ­vel nãƒâ£o gostar da histãƒâ³ria de amor de lino e ateneia .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0113.wav|se for ao reino da sibãƒâ©ria , busca ajuda da igreja americana .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0182.wav|jãƒâºnior , que investiga a guerra civil carioca .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0148.wav|a carta de pero vaz de caminha ãƒâ© o principal registro histãƒâ³rico do descobrimento .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0092.wav|se vocãƒâª quiser eu peãƒâ§o pra ele te ajudar a conseguir aquele emprego .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0201.wav|o talibãƒâ£ lanãƒâ§ou uma ofensiva ontem .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0011.wav|esta ãƒâ© a histãƒâ³ria de uma linda princesa que se perde na floresta e acaba sendo resgatada pelo prãƒâ­ncipe .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0204.wav|irmãƒâ£ responde <pa/> ao repãƒâ³rter da emissora .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0086.wav|ãƒâ‰ isso mesmo que vinha dizendo o grupo islãƒâ¢mico hamas .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0089.wav|do cãƒâ¢mbio seguinte atãƒâ© abril .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0024.wav|serviram alguns salgadinhos e chãƒâ¡ de hortelãƒâ£ .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0115.wav|faremos um passeio pela chapada dos guimarãƒâ£es , e depois um piquenique para descansar .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0074.wav|o caso foi registrado no julgamento .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0035.wav|temos tudo que vocãƒâª precisa para deixar sua casa mais linda , e vocãƒâª mais feliz .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0166.wav|siga o twãƒâ­tter pelo feicebook .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0205.wav|tentou criar um reino unido e sustentãƒâ¡vel .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0132.wav|venha para nossa loja e aproveite as promoãƒâ§ãƒâµes do dia dos pais .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0064.wav|por cada dia de estadia vai ganhar um bãƒâ´nus de 50 reais para gastar como quiser .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0155.wav|antãƒâ´nio torna o game tranquilo .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0128.wav|a cirurgia nãƒâ£o dãƒâ³i e a recuperaãƒâ§ãƒâ£o ãƒâ© muito rãƒâ¡pida .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0084.wav|em belo horizonte , o prãƒâªmio acumulou .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0121.wav|olha que legal ! a farinha de trigo renata estãƒâ¡ enriquecida com ferro e ãƒâ¡cido fãƒâ³lico .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0133.wav|joãƒâ£o cãƒâ¢ndido chegou logo a seguir , em segundo lugar .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0030.wav|o preãƒâ§o nãƒâ£o ãƒâ© tãƒâ£o importante quanto o valor que tem .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0042.wav|maria helena estãƒâ¡ tãƒâ£o feliz agora que sabe que estãƒâ¡ grãƒâ¡vida .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0044.wav|ãƒâ‰ como disputar uma prova para retirar as pessoas .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0096.wav|joãƒâ£o diz que , em curitiba , obteve os mãƒâ­sseis do ataque .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0076.wav|desde o inãƒâ­cio , viu as projeãƒâ§ãƒâµes para os meninos de rua .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0070.wav|nãƒâ£o consegue uma audiãƒâªncia pãƒâºblica no s t f .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0093.wav|e a melhor notãƒâ­cia de hoje foi saber que julia ganhou uma bolsa de estudos .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0008.wav|ãƒâ‰ um serviãƒâ§o de primeira , que deixarãƒâ¡ vocãƒâª muito feliz .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0224.wav|o torcedor foi recebido em almoãƒâ§o no canadãƒâ¡ .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado/wav16/expressivo_animado0111.wav|cada vez que mateus diz isso beatriz sente arrepios .|3
/l/disk1/awstebas/data/TTS/vozes_sync/Adriana/beta/expressivo_animado_rf/wav16/expressivo_animado_rf0125.wav|ganhou a quina e vãƒâ£o levar 4 milhãƒâµes .|3
